"Genes"	"G3M19LEG"	"G3M5CM"	"G3M5LEG"	"RMS1"	"RMS3"	"RMS_3"	"T_LEFT"	"T_LEG"	"expression_1.x"	"expression_2.x"	"expression_3.x"	"expression_1.y"	"expression_2.y"	"expression_3.y"
"2541"	"ENSMUSG00000021772"	2.98065285714286	5.63266014285714	2.25129342857143	2.38951347142857	2.05856742857143	0.159483371428571	6.06633228571429	0.583458857142857	7.93861	7.77996	7.75044	7.93861	7.77996	7.75044
"2542"	"ENSMUSG00000021773"	6.5420175	4.66636275	9.8171	21.1610275	17.5175675	13.4149997	2.9949555	23.9156557	6.28822	6.062	6.18755	6.28822	6.062	6.18755
"2543"	"ENSMUSG00000021774"	13.8598492	12.40574856	6.77311544	6.46980534	5.903138	1.889258	13.6417719	16.0203362	7.59866	7.74684	7.72021	7.59866	7.74684	7.72021
"2544"	"ENSMUSG00000021775"	7.13175875	11.36189625	3.56952525	1.4768614	1.625077225	0.21437375	7.12041	0.69784775	6.904235	7.399895	6.709735	6.904235	7.399895	6.709735
"2545"	"ENSMUSG00000021779"	0.283681442857143	0.8745442	0.0249155714285714	0.0626992857142857	0.140972514285714	0.0102156714285714	0.67204	0.0811304285714286	4.30688	4.37565	4.58136	4.30688	4.37565	4.58136
"2546"	"ENSMUSG00000021782"	2.369463504975	0.4981705375	1.390485	6.164378	6.95410225	0.747397	0.2903194875	1.063415500027	5.97102666666667	5.65107	5.77402666666667	5.97102666666667	5.65107	5.77402666666667
"2547"	"ENSMUSG00000021785"	2.49812725	2.1652919125	1.6465468	0.8106949375	1.20157049125	0.0653573	2.3223992	0.244121125	8.91048	8.92743	8.79633	8.91048	8.92743	8.79633
"2548"	"ENSMUSG00000021786"	1.19732725	0.75659575	0.687937	0.877796	0.767481325	0.1882322925	0.7873115	0.86883	4.404076	4.38481	4.370212	4.404076	4.38481	4.370212
"2549"	"ENSMUSG00000021792"	0.3591681	2.4620414	0.4572519	0.044531	0.00609002	0.06607866	1.9397184	0.5893404	5.61068	5.06651666666667	5.26326666666667	5.61068	5.06651666666667	5.26326666666667
"2550"	"ENSMUSG00000021794"	36.454418	8.6451786	16.1211592	8.1947448	10.7500882	0.999031	7.9671004	4.2473476	9.04182	9.230945	8.771995	9.04182	9.230945	8.771995
"2551"	"ENSMUSG00000021796"	8.06197675	2.54631775	2.7964825	2.453078175	3.489353	0.2884	2.562765	0.910074	7.05898666666667	7.01509833333333	6.86829833333333	7.05898666666667	7.01509833333333	6.86829833333333
"2552"	"ENSMUSG00000021798"	0.0852562125	179.50334125	1.6977853625	0.1003562	0.0838723875	0.4898566375	107.499145	1.23655402875	7.03094333333333	6.67282333333333	6.15363666666667	7.03094333333333	6.67282333333333	6.15363666666667
"2553"	"ENSMUSG00000021806"	5.49576	1.2155975	2.8033776	2.65963965	3.6528269	0.1335755	1.47969	0.6120875	6.49924	7.77475	7.4767	6.49924	7.77475	7.4767
"2554"	"ENSMUSG00000021807"	61.23477	36.14815	44.09115	36.83965	40.41215	3.474065	37.2447	24.5201645	10.3461833333333	10.4250033333333	10.1031	10.3461833333333	10.4250033333333	10.1031
"2555"	"ENSMUSG00000021809"	1.4047370625	1.7849439375	1.17933675	1.47512425	1.219594481435	0.10684309375	1.26406493125	0.4197551875	6.75895333333333	6.83584	6.89227	6.75895333333333	6.83584	6.89227
"2556"	"ENSMUSG00000021810"	4.06383375	2.86824825	2.78094025	2.00614875	2.404964	1.0393875	2.06710995	1.2009925	7.5999	7.52231	7.639005	7.5999	7.52231	7.639005
"2557"	"ENSMUSG00000021811"	7.87961775	3.33196075	9.3095945	6.97018	9.55678925	0.8813111	3.3488655	1.83414025	7.08542	7.15207	7.17299	7.08542	7.15207	7.17299
"2558"	"ENSMUSG00000021814"	11.3718209090909	3.54026586363636	6.57952854545455	4.10085963636364	5.727388	0.613028518181818	2.13654772727273	1.755894	8.52969	8.62055666666667	8.57035333333333	8.52969	8.62055666666667	8.57035333333333
"2559"	"ENSMUSG00000021815"	2.82063	36.1343	5.19661	3.81423	2.68285	3.27335	14.051	9.328	5.36929	5.95544	5.91443	5.36929	5.95544	5.91443
"2560"	"ENSMUSG00000021816"	7.02116122222222	9.08506988888889	2.70429055555556	1.80112066666667	2.52233088888889	0.305595777777778	9.66767733333333	1.16607733333333	6.583572	6.644634	6.478854	6.583572	6.644634	6.478854
"2561"	"ENSMUSG00000021819"	4.85378214285714	2.154004	4.46577664285714	8.53155928571429	6.80135207142857	1.59818975	1.28116835714286	2.66448411428571	6.42975	6.647725	6.973105	6.42975	6.647725	6.973105
"2562"	"ENSMUSG00000021820"	2.69995594117647	4.34204852941176	1.26249685882353	2.58386917058824	2.47189847058824	0.381124705952353	2.98596035294118	0.406070117647059	7.75461	7.91198	7.62372	7.75461	7.91198	7.62372
"2563"	"ENSMUSG00000021822"	75.0005835	4.976315	44.9103316	37.40005	33.9053	2.40535	6.0799115	7.9898	3.6431	3.46964	3.40785	3.6431	3.46964	3.40785
"2564"	"ENSMUSG00000021823"	18.9606286666667	8.4166811	4.67412463333333	2.32349566666667	4.83791126666667	0.358336666666667	4.31531333333333	0.788969333333333	7.093225	7.143515	6.82407	7.093225	7.143515	6.82407
"2565"	"ENSMUSG00000021824"	5.296406875	1.0022395	1.885138375	1.87485475	2.160092875	0.1212315	0.880175375	0.369915	6.14361	6.1143625	5.87438	6.14361	6.1143625	5.87438
"2566"	"ENSMUSG00000021830"	1.71594046666667	0.422586483333333	0.956610891666667	0.354440833333333	0.396694125	0.0151136083333333	0.294019816666667	0.177713416666667	7.60261	7.89915	7.60685	7.60261	7.89915	7.60685
"2567"	"ENSMUSG00000021831"	23.4125063333333	1.32866616666667	1.8582245	4.29761983333333	2.54063166666667	0.281038	0.688552666666667	5.25704333333333	6.85577666666667	6.84599666666667	6.74771333333333	6.85577666666667	6.84599666666667	6.74771333333333
"2568"	"ENSMUSG00000021832"	17.069696	6.1987394	6.9049702	12.3120241	9.5165137	0.9299445	6.1857928	1.7622382	6.9337	7.05871	6.77815	6.9337	7.05871	6.77815
"2569"	"ENSMUSG00000021835"	6.1186225	1.9911815	1.63882925	5.861136	3.04339775	0.90832325	1.575276	1.28603725	8.32248	8.249	8.16822	8.32248	8.249	8.16822
"2570"	"ENSMUSG00000021838"	1.94885736363636	0.476513818181818	0.454452672727273	0.720035	0.915531272727273	0.176655770545455	0.393113545454545	0.439373854545455	6.991795	7.0774975	6.92014	6.991795	7.0774975	6.92014
"2571"	"ENSMUSG00000021840"	7.536755	1.51465412	4.13836788	2.86903638	4.01879268	0.469372	1.36737504	1.4372288	8.83259	8.68606	8.68804	8.83259	8.68606	8.68804
"2572"	"ENSMUSG00000021843"	1.88481753846154	2.67146173078277	0.933474992307692	0.779753676923077	0.66291275	0.0960587384615385	2.36603641303462	0.354951269230769	4.55862	4.67333	4.63949666666667	4.55862	4.67333	4.63949666666667
"2573"	"ENSMUSG00000021846"	0.3955947875	0.50244958774375	0.44291055	0.37914525	0.568941275	0.102913125	0.22831025	0.289224625	6.19336666666667	6.11744333333333	5.89174333333333	6.19336666666667	6.11744333333333	5.89174333333333
"2574"	"ENSMUSG00000021868"	4.861755	5.21239966666667	3.757647	4.35842533333333	4.34834433333333	1.00168243333333	5.198815	1.49076666666667	6.12239	5.74608	6.089	6.12239	5.74608	6.089
"2575"	"ENSMUSG00000021870"	2.30552554375	1.15255385625	0.93860356875	1.1258546875	1.375115825	0.09564910625	1.0501961125	0.31360561875	6.76142333333333	6.86932666666667	6.48102666666667	6.76142333333333	6.86932666666667	6.48102666666667
"2576"	"ENSMUSG00000021872"	0.1310395	0.040409	0.213318	0.154269	0.3339665	0.0163805	0.0667585	0.503135	4.84035	4.55884	4.32448	4.84035	4.55884	4.32448
"2577"	"ENSMUSG00000021876"	114.37284	11.644115	123.35285	15.0903	22.75606	0.4391835	13.8965	5.31654	11.1467	11.5036	10.839	11.1467	11.5036	10.839
"2578"	"ENSMUSG00000021877"	16.1757757148071	1.4150445	11.2914922857143	8.90160228571429	11.7651170428571	0.343675711285714	1.36425571533286	1.75871792857143	8.1624975	8.31073	8.2715175	8.1624975	8.31073	8.2715175
"2579"	"ENSMUSG00000021880"	0.537023	0.108443675	5.21145625	0.005441975	0.0135125	0.00953555	0.020533075	0.3575925	4.70289	4.62682	4.72509	4.70289	4.62682	4.72509
"2580"	"ENSMUSG00000021884"	0.596980507692308	0.272838153846154	0.289741923543077	0.430030230769231	0.435077	0.0177845307692308	0.231577846153846	0.373953538461538	6.94479	6.88005	6.88048	6.94479	6.88005	6.88048
"2581"	"ENSMUSG00000021890"	9.0375825	1.49214225	2.8110855	2.80395225	2.66732825	0.333611575	1.0907735	0.74632	5.19227	5.038685	5.09192	5.19227	5.038685	5.09192
"2582"	"ENSMUSG00000021891"	2.358037	0.3781743	1.0797778	1.4549676	1.2139724	0.18603532	0.3512504	1.0626598	5.701465	5.713065	5.58427	5.701465	5.713065	5.58427
"2583"	"ENSMUSG00000021892"	3.81968975	4.9888575	2.1816767	2.76762	2.75565975	0.28075255	4.756901	0.646575675	6.46727666666667	6.26253	6.39931666666667	6.46727666666667	6.26253	6.39931666666667
"2584"	"ENSMUSG00000021893"	9.014585	5.80904475	4.14983625	3.28529575	3.2749645	0.336310025	4.85474	0.7600487	7.53363666666667	7.74555666666667	7.50765333333333	7.53363666666667	7.74555666666667	7.50765333333333
"2585"	"ENSMUSG00000021895"	5.74403875	1.2009375	3.6577785	0.56903085	0.880882075	0.104211125	0.9059175	0.699446	7.01909	6.93806	6.94049	7.01909	6.93806	6.94049
"2586"	"ENSMUSG00000021898"	0.08757488	10.13936	0.11918064	0.01883774	0.02238524	0.06434724	10.795938	0.23772858	3.07597	3.07597	3.03702	3.07597	3.07597	3.03702
"2587"	"ENSMUSG00000021900"	9.953	2.61052	10.36444	10.1381225	10.5604515	1.55962	1.9250375	1.480485	8.10849	7.83762	8.03071	8.10849	7.83762	8.03071
"2588"	"ENSMUSG00000021901"	4.3500835	2.390324	2.83902975	3.262037875	3.186016625	0.448672625	1.566486	0.476464875	8.31275	8.18275	8.316725	8.31275	8.18275	8.316725
"2589"	"ENSMUSG00000021902"	0.990747628571429	1.00533971428571	0.497142342857143	0.469138285714286	0.609644028571429	0.0281289142857143	0.832762485714286	0.576913428571429	4.996562	4.880748	4.884964	4.996562	4.880748	4.884964
"2590"	"ENSMUSG00000021903"	0.9495800002185	4.159725	0.8038	0.758995	1.36736	0.1475615	2.206775	0.242589	7.58901	7.607115	7.394055	7.58901	7.607115	7.394055
"2591"	"ENSMUSG00000021904"	0.906936	12.1161	1.1914	0.0321954	0.0177373	0.0378277	5.66041	0.1235	6.24325	6.2468	6.34254	6.24325	6.2468	6.34254
"2592"	"ENSMUSG00000021905"	9.130502	10.6937122857143	7.50332471428571	5.92670342857143	5.87990914285714	0.599812742857143	12.9815014285714	1.7347393	7.09605333333333	7.09735333333333	7.03093333333333	7.09605333333333	7.09735333333333	7.03093333333333
"2593"	"ENSMUSG00000021906"	1.11803623076923	0.598628769230769	0.501722461538462	0.759807461538462	0.581730846153846	0.0592151307692308	0.614988469230769	0.669255538461538	6.79904	6.622965	6.602365	6.79904	6.622965	6.602365
"2594"	"ENSMUSG00000021910"	15.0654612608696	3.8133838	8.75346391305961	12.793479	11.4309007826087	2.47425612608696	1.8803928926087	6.60834495652174	7.404362	7.885198	8.059518	7.404362	7.885198	8.059518
"2595"	"ENSMUSG00000021911"	2.1175926	0.6365101	0.9302803	0.9910771559	0.95435189	0.1087594	0.641481	0.25363267	7.39798	7.46462	7.44581	7.39798	7.46462	7.44581
"2596"	"ENSMUSG00000021916"	6.231348	1.284871	4.928659	3.684083	4.0047812	1.0757995	1.9040152	4.18211582	7.49243333333333	7.53360333333333	7.50735	7.49243333333333	7.53360333333333	7.50735
"2597"	"ENSMUSG00000021917"	59.0444057142857	15.2801197142857	37.1227757142857	4.60353657142857	11.863563	0.804386285714286	14.9665282857143	4.62358285714286	8.37577666666667	8.40422	8.49094333333333	8.37577666666667	8.40422	8.49094333333333
"2598"	"ENSMUSG00000021918"	1.10708725	0.288400875	0.37885775	0.5699194375	0.623990925	0.0923943375	0.194636	0.348384	5.248705	5.063915	5.116425	5.248705	5.063915	5.116425
"2599"	"ENSMUSG00000021922"	0.00513838	0.19385533	0.047119	0.03949894	0.04517852	1.308772701368	0.126357580073	5.87766636	3.98668	4.98319	4.83032	3.98668	4.98319	4.83032
"2600"	"ENSMUSG00000021928"	0.915927666666667	0.285255433333333	0.891231133333333	0.826542933333333	0.684330966666667	0.146534133333333	0.3870013	1.22478033333333	6.198615	6.42056	6.53091	6.198615	6.42056	6.53091
"2601"	"ENSMUSG00000021929"	20.0368	17.3681	9.038261	4.648985	6.74345	1.02463	19.3455	1.9402275	5.81188333333333	5.80377333333333	5.50997	5.81188333333333	5.80377333333333	5.50997
"2602"	"ENSMUSG00000021930"	7.53278	8.793335	4.212995	3.391455	3.447905	0.4055105	8.895475	0.7669665	6.6329	6.57043	6.17424	6.6329	6.57043	6.17424
"2603"	"ENSMUSG00000021932"	6.2955945	1.346030725	5.1795123	3.4032196	4.336591	0.64005665	1.056678375	1.9198265	6.8622	7.21425	6.76201	6.8622	7.21425	6.76201
"2604"	"ENSMUSG00000021936"	2.46652363636364	0.750736818181818	0.586791727272727	0.515225272727273	0.645990818181818	0.0706855	0.7330286	0.316565272727273	5.534404	6.019184	5.83639	5.534404	6.019184	5.83639
"2605"	"ENSMUSG00000021938"	3.5729025	1.0195535	1.77237025	3.01085325	4.19565	0.402051	0.86272875	0.48015	5.52945	5.472785	5.29273	5.52945	5.472785	5.29273
"2606"	"ENSMUSG00000021939"	455.092342666667	39.8830613333333	191.255	65.6041631333333	124.532011666667	2.18937163333333	25.0418769	26.1374716666667	8.462774	8.509316	8.406308	8.462774	8.509316	8.406308
"2607"	"ENSMUSG00000021943"	1.08609	0.296331	0.264502	0.00949554	0.0427077	0.0804304	0.515277	0.637306	10.4011	10.4942	10.3437	10.4011	10.4942	10.3437
"2608"	"ENSMUSG00000021945"	4.84905571428571	1.51071685714286	2.14690328571429	1.94635842857143	1.89384485714286	0.131316428571429	1.37560628571429	0.790256428571429	6.15255	6.35926	6.185975	6.15255	6.35926	6.185975
"2609"	"ENSMUSG00000021947"	2.3932505	0.7882975	3.07116975	0.295485	0.3972375	0.03219405	0.660058	0.343217	7.3888025	7.44297	7.3829825	7.3888025	7.44297	7.3829825
"2610"	"ENSMUSG00000021948"	8.05297364846154	0.584856921461538	9.04927507692308	2.74263992307692	2.16471423076923	0.100236153846154	0.447314069230769	0.892367769230769	6.300115	6.618075	6.67057	6.300115	6.618075	6.67057
"2611"	"ENSMUSG00000021950"	0.526965	0.304441	0.780315	0.0546512	0.0506165	0.02225985	0.170685	0.184257	9.794715	9.592895	9.66084	9.794715	9.592895	9.66084
"2612"	"ENSMUSG00000021951"	21.8015	15.065	18.399156	5.633045	12.52085	1.305845	13.407675	1.6103845	7.6180825	7.6672875	7.6260275	7.6180825	7.6672875	7.6260275
"2613"	"ENSMUSG00000021952"	0.977734555555556	0.367137111111111	0.434605555555556	0.807059555555556	0.608458222222222	10.8994139222222	0.234183777777778	37.3813704444444	4.39380333333333	4.65026	4.71797	4.39380333333333	4.65026	4.71797
"2614"	"ENSMUSG00000021957"	15.1502527777778	1.57637244444444	14.688396	23.041	19.5236327777778	7.45992932222222	3.00887283333333	5.57768722222222	8.1711	8.42562666666667	8.22763666666667	8.1711	8.42562666666667	8.22763666666667
"2615"	"ENSMUSG00000021958"	3.638869	1.26167466666667	3.11336166666667	5.23781333333333	3.84994	1.99965666666667	0.913064666666667	3.83973	6.4456	6.44982	6.47442	6.4456	6.44982	6.47442
"2616"	"ENSMUSG00000021959"	1.87495655555556	0.992545444444444	1.26492884444444	1.40962406666667	0.956470866666667	0.145200366666667	0.450780155555556	0.394464666666667	5.59915	5.462325	5.33101833333333	5.59915	5.462325	5.33101833333333
"2617"	"ENSMUSG00000021962"	0.588404833333333	0.174710044444444	0.3176705	0.540752183333333	0.508422688888889	0.0809886666666667	0.191723283333333	0.165800411111111	4.99398	4.97711333333333	4.9515	4.99398	4.97711333333333	4.9515
"2618"	"ENSMUSG00000021965"	3.281834	0.0518824	0.999202	1.5349732	1.9683794	0.389566	0.01403458	0.5346556	3.27245	3.25276	2.8415	3.27245	3.25276	2.8415
"2619"	"ENSMUSG00000021967"	43.103095	38.84215	46.57239	87.50595	64.6337	6.5888785	30.65739	18.28342	7.70844	7.658355	7.79146	7.70844	7.658355	7.79146
"2620"	"ENSMUSG00000021969"	12.616178	1.34317	4.4447618	3.0389626	4.51593746	2.26939976	1.13637632	7.98482002	5.122185	5.2220425	5.20363	5.122185	5.2220425	5.20363
"2621"	"ENSMUSG00000021972"	2.22167294	0.99169948	1.30591995	1.1623238	1.235107768	0.176824831	0.63728281	0.46187758438	6.06708333333333	6.21084	6.33475333333333	6.06708333333333	6.21084	6.33475333333333
"2622"	"ENSMUSG00000021973"	12.932468	3.33356	7.121478	8.1941104	9.107359	0.748476	3.053067	1.7195568	9.10428	9.10509	9.05252	9.10428	9.10509	9.05252
"2623"	"ENSMUSG00000021974"	0.0632595	0.221771	0.14471875	0.308405	0.3183525	6.372	0.38600525	20.36215925	5.56877	5.34877	5.64892	5.56877	5.34877	5.64892
"2624"	"ENSMUSG00000021975"	3.04911473333333	1.49528733333333	2.65887556666667	1.39862716666667	1.72089893333333	0.441391666666667	1.11546953333333	1.75278266666667	7.1273	6.93039	7.26115	7.1273	6.93039	7.26115
"2625"	"ENSMUSG00000021978"	11.74863	3.165507	7.823280602	3.527845414	5.56886333333333	0.524703335103333	2.30753000002633	1.48191333333333	6.034575	6.06332	5.98511	6.034575	6.06332	5.98511
"2626"	"ENSMUSG00000021981"	3.3624415	1.19054733333333	1.90087783333333	1.21094666666667	1.7596745	0.249457583333333	1.31547266666667	0.627249883333333	5.839495	5.921565	5.7680525	5.839495	5.921565	5.7680525
"2627"	"ENSMUSG00000021982"	2.764751875	1.976195625	1.624823375	0.913703075	1.119864125	0.401081375	2.23423575	0.94201435	5.15113142857143	5.49827571428571	5.53230714285714	5.15113142857143	5.49827571428571	5.53230714285714
"2628"	"ENSMUSG00000021987"	10.20402	3.814683	5.37837125	1.902328475	2.539311775	0.2501855	3.73303775	1.14019725	8.1545	8.19747	7.9780775	8.1545	8.19747	7.9780775
"2629"	"ENSMUSG00000021990"	1.5570013900688	0.1378689373	0.535502388	0.60392574	0.728541	0.05823009	0.2042798	0.1560235	5.77985666666667	5.69805333333333	5.91908	5.77985666666667	5.69805333333333	5.91908
"2630"	"ENSMUSG00000021991"	0.0377740222222222	0.108900688888889	0.113115377777778	0.0709101111111111	0.0820353666666667	0.300418611111111	0.0449153111111111	1.73195534444444	4.73889	4.89626	4.61356	4.73889	4.89626	4.61356
"2631"	"ENSMUSG00000021993"	1.67197234	3.07177978	0.82522736	0.42164978	0.62151	0.1267684	3.07319002	0.45416592	4.969555	4.93574	4.915785	4.969555	4.93574	4.915785
"2632"	"ENSMUSG00000021994"	6.55365666666667	0.148881666666667	1.91428916666667	1.51666108333333	2.37025123333333	0.0993453333333333	0.451651683333333	0.637195333333333	5.8490325	5.7645725	5.925945	5.8490325	5.7645725	5.925945
"2633"	"ENSMUSG00000021996"	63.6177381818182	5.63353818181818	22.0659126363636	56.3917815454545	51.0937166363636	5.951764	4.61604509090909	7.46967363636364	6.5253	6.72738333333333	6.52384666666667	6.5253	6.72738333333333	6.52384666666667
"2634"	"ENSMUSG00000021998"	8.75410481818182	0.174341909090909	9.02967204545454	0.00865949090909091	0.00870992727272727	0.0458534545454546	0.160481181818182	0.878725272891818	7.544795	6.894365	7.482255	7.544795	6.894365	7.482255
"2635"	"ENSMUSG00000022000"	3.6814225	1.276819	3.6131525	5.4143025	5.07054425	0.924231	1.16894125	1.3002325	6.43845333333333	6.54526333333333	6.76336333333333	6.43845333333333	6.54526333333333	6.76336333333333
"2636"	"ENSMUSG00000022003"	3.42140483333333	0.509895	1.66063033333333	1.44222333333333	1.4980875	0.1310465	0.173006666666667	0.644295666666667	5.284208	5.177724	5.17238	5.284208	5.177724	5.17238
"2637"	"ENSMUSG00000022008"	12.1332	1.58236	4.51991	4.44531	4.36889	2.99088	1.45144	2.24287	5.90549	5.972335	6.00288	5.90549	5.972335	6.00288
"2638"	"ENSMUSG00000022009"	9.90752	2.67818	7.19658	7.19435	6.91198	1.14362	2.43861	6.1491	6.98983	6.87827	6.84646	6.98983	6.87827	6.84646
"2639"	"ENSMUSG00000022010"	20.9677085625	4.0041560625	13.2532938125	13.329143375	18.2006518125	0.7924342375	3.0482913125	6.22074825	10.019078	10.160054	10.227796	10.019078	10.160054	10.227796
"2640"	"ENSMUSG00000022012"	0.817316071428571	0.0158764285714286	0.661971771428571	0.349021442857143	0.328046571428571	0.352649742857143	0.0110890142857143	1.32717614285714	4.77303	4.74194	4.64786	4.77303	4.74194	4.64786
"2641"	"ENSMUSG00000022013"	3.21937333333333	4.74383333333333	3.61116	3.39769333333333	4.13313333333333	0.826916333333333	8.41542333333333	3.88820333333333	8.78418	8.57936	8.67358	8.78418	8.57936	8.67358
"2642"	"ENSMUSG00000022014"	5.59210566666667	0.0973276666666667	11.0999333333333	0.038683	0.0640666666666667	0.0419573333333333	0.161431333333333	0.679156666666667	4.3470675	4.1363	4.3655575	4.3470675	4.1363	4.3655575
"2643"	"ENSMUSG00000022016"	4.8400482	1.01474902	1.47100234	1.4276992	2.04092368	0.23916348	0.52859092	0.322972	9.26404	9.59855	9.36869	9.26404	9.59855	9.36869
"2644"	"ENSMUSG00000022018"	29.9512	101.141	35.1028	8.61387	16.1593	1.80485	60.36	41.9902	9.45201	8.888745	8.793365	9.45201	8.888745	8.793365
"2645"	"ENSMUSG00000022019"	3.0750295	2.06873333333333	4.200849	4.35356766666667	2.92459983333333	2.14892033333333	1.79053	6.70400283333333	6.06762666666667	6.20742666666667	6.07439	6.06762666666667	6.20742666666667	6.07439
"2646"	"ENSMUSG00000022020"	2.32303033333333	1.351979	1.30675266666667	1.60931533333333	1.2907575	0.266380533333333	1.131119	2.53049083333333	6.584305	6.883295	6.896055	6.584305	6.883295	6.896055
"2647"	"ENSMUSG00000022021"	1.37344511111111	0.0151379988888889	0.460295	0.346339555555556	0.853750155555556	0.136645888888889	0.00526638888888889	0.138754111111111	4.58451	4.08621	4.28512	4.58451	4.08621	4.28512
